This is the node file of route1
1503	1	1
1	518914.1283526	4567510.3747561	1	0	ND
2	518950.2425454	4567532.9271031	0	0	ND
3	518995.5195114	4567565.7391569	0	0	ND
4	519040.5495821	4567590.3024079	0	0	ND
5	519082.2188732	4567612.1483524	0	0	ND
6	519129.7997121	4567634.9203998	0	0	ND
7	519175.4004600	4567655.5782509	0	0	ND
8	519219.5224444	4567674.6338627	0	0	ND
9	519262.4097578	4567694.8299349	0	0	ND
10	519308.1439948	4567715.4112667	0	0	ND
11	519354.1305811	4567735.5050913	0	0	ND
12	519402.1226354	4567757.3808019	0	0	ND
13	519449.3568348	4567780.6202962	0	0	ND
14	519486.6404089	4567803.3227779	0	0	ND
15	519532.7987702	4567827.6922961	0	0	ND
16	519577.3852271	4567853.9673472	0	0	ND
17	519619.8686803	4567877.1729772	0	0	ND
18	519671.8095016	4567903.3907329	0	0	ND
19	519710.8965016	4567918.5279941	0	0	ND
20	519758.7268030	4567934.3552935	0	0	ND
21	519813.8615690	4567947.0499526	0	0	ND
22	519857.9415795	4567958.7490215	0	0	ND
23	519915.4952044	4567972.0505380	0	0	ND
24	519957.4516821	4567982.1235741	0	0	ND
25	520006.5193912	4567995.4136474	0	0	ND
26	520051.0587853	4568007.3815910	0	0	ND
27	520097.7200801	4568021.3872529	0	0	ND
28	520149.2095971	4568037.1717299	0	0	ND
29	520196.2173437	4568049.9578144	0	0	ND
30	520249.6192053	4568064.7047664	0	0	ND
31	520297.3475716	4568077.2825827	0	0	ND
32	520350.2482416	4568091.3849881	0	0	ND
33	520390.9397424	4568101.0462384	0	0	ND
34	520440.6298201	4568112.8866909	0	0	ND
35	520490.6963983	4568124.8284583	0	0	ND
36	520537.0517576	4568136.8600105	0	0	ND
37	520580.8966984	4568147.9411258	0	0	ND
38	520631.0358384	4568160.7166849	0	0	ND
39	520680.4808862	4568173.0243525	0	0	ND
40	520729.5140279	4568185.7863481	0	0	ND
41	520777.0043715	4568196.0908243	0	0	ND
42	520827.6650391	4568207.8700918	0	0	ND
43	520876.2263239	4568221.4310421	0	0	ND
44	520923.9462699	4568233.3024605	0	0	ND
45	520968.6758355	4568245.1211689	0	0	ND
46	521020.0408181	4568256.4375446	0	0	ND
47	521065.5043885	4568266.3383995	0	0	ND
48	521113.4407175	4568278.4892310	0	0	ND
49	521166.3484337	4568292.0203322	0	0	ND
50	521216.9372163	4568305.0343855	0	0	ND
51	521262.5846952	4568314.8704031	0	0	ND
52	521312.6674998	4568326.0740896	0	0	ND
53	521365.6335333	4568339.4735976	0	0	ND
54	521405.6674522	4568349.6603871	0	0	ND
55	521462.2221595	4568361.7167669	0	0	ND
56	521505.8555793	4568369.7610220	0	0	ND
57	521554.6655794	4568380.5851648	0	0	ND
58	521600.6303701	4568390.4464537	0	0	ND
59	521657.9841801	4568406.7919414	0	0	ND
60	521712.1237812	4568422.2956731	0	0	ND
61	521747.9451035	4568431.9611116	0	0	ND
62	521804.5564220	4568444.2978706	0	0	ND
63	521845.0832986	4568457.2972647	0	0	ND
64	521902.8402017	4568472.9465021	0	0	ND
65	521940.2674663	4568485.9815055	0	0	ND
66	521991.9797492	4568508.8292585	0	0	ND
67	522040.9057615	4568536.1206764	0	0	ND
68	522070.8353145	4568554.8620653	0	0	ND
69	522115.9445394	4568586.5830512	0	0	ND
70	522158.2585942	4568625.6339567	0	0	ND
71	522183.4147562	4568652.0990866	0	0	ND
72	522218.9371646	4568693.2500528	0	0	ND
73	522254.4308168	4568735.4557611	0	0	ND
74	522286.4743408	4568777.2958277	0	0	ND
75	522316.6120248	4568820.4956903	0	0	ND
76	522347.6693186	4568861.4115798	0	0	ND
77	522368.8348950	4568888.6089208	0	0	ND
78	522397.7489961	4568929.0188713	0	0	ND
79	522423.6898347	4568972.0175498	0	0	ND
80	522458.9185187	4569023.2601753	0	0	ND
81	522486.7723634	4569062.2240146	0	0	ND
82	522512.9547101	4569102.6371015	0	0	ND
83	522538.7717244	4569141.9278937	0	0	ND
84	522564.6099264	4569179.6979283	0	0	ND
85	522589.2048083	4569218.5965613	0	0	ND
86	522622.2246668	4569268.3566421	0	0	ND
87	522647.2332934	4569305.9800832	0	0	ND
88	522670.5166688	4569343.5094245	0	0	ND
89	522702.7113388	4569388.9598934	0	0	ND
90	522734.6789248	4569434.5874270	0	0	ND
91	522757.6929400	4569466.9206665	0	0	ND
92	522787.4743013	4569512.4416883	0	0	ND
93	522815.4417604	4569554.0715843	0	0	ND
94	522845.0485861	4569598.9373106	0	0	ND
95	522871.9736296	4569641.6077119	0	0	ND
96	522899.8261570	4569679.5296477	0	0	ND
97	522927.3386820	4569718.9493405	0	0	ND
98	522954.3032634	4569756.7576785	0	0	ND
99	522986.2932777	4569804.8732001	0	0	ND
100	523011.5924590	4569842.1214159	0	0	ND
101	523042.2821545	4569885.4260807	0	0	ND
102	523065.8665446	4569921.8697447	0	0	ND
103	523094.7851456	4569963.6147975	0	0	ND
104	523122.7754863	4570004.8463444	0	0	ND
105	523155.4057721	4570051.0663030	0	0	ND
106	523180.3805072	4570089.7240060	0	0	ND
107	523206.8371706	4570128.3976296	0	0	ND
108	523235.1983538	4570171.1073287	0	0	ND
109	523267.0451852	4570218.3244542	0	0	ND
110	523291.4896700	4570254.8382468	0	0	ND
111	523322.0438432	4570297.5553248	0	0	ND
112	523351.4782888	4570342.0229984	0	0	ND
113	523379.7895714	4570384.1003349	0	0	ND
114	523406.4337367	4570426.2945384	0	0	ND
115	523433.3687375	4570463.8937058	0	0	ND
116	523459.5749415	4570501.4906258	0	0	ND
117	523491.7438140	4570549.2093938	0	0	ND
118	523519.5897878	4570589.6649582	0	0	ND
119	523545.9269808	4570627.9065222	0	0	ND
120	523573.7385304	4570668.4621067	0	0	ND
121	523603.1785913	4570707.6797904	0	0	ND
122	523636.4799129	4570746.4771855	0	0	ND
123	523673.1918409	4570781.7999268	0	0	ND
124	523708.9192861	4570813.3450894	0	0	ND
125	523746.5307155	4570847.3722509	0	0	ND
126	523785.6214696	4570877.0193014	0	0	ND
127	523828.9633546	4570907.3465964	0	0	ND
128	523870.0015138	4570935.3352443	0	0	ND
129	523906.5536441	4570962.5988696	0	0	ND
130	523948.8565704	4570990.2812825	0	0	ND
131	523989.6812910	4571024.3092105	0	0	ND
132	524026.2236843	4571054.2489135	0	0	ND
133	524061.3835882	4571086.9041327	0	0	ND
134	524099.6212560	4571120.5355717	0	0	ND
135	524136.7676399	4571152.3762268	0	0	ND
136	524174.5702166	4571185.7068795	0	0	ND
137	524206.5800018	4571213.5009197	0	0	ND
138	524248.1329308	4571249.3756294	0	0	ND
139	524285.4382397	4571280.8734394	0	0	ND
140	524320.1405387	4571311.9852796	0	0	ND
141	524355.6366951	4571345.9752787	0	0	ND
142	524388.0677202	4571380.0661882	0	0	ND
143	524423.2045223	4571416.1535341	0	0	ND
144	524461.3420834	4571448.6653149	0	0	ND
145	524501.6523247	4571484.8148668	0	0	ND
146	524534.2377879	4571519.8950146	0	0	ND
147	524566.4377236	4571554.9962131	0	0	ND
148	524602.4255851	4571591.4425783	0	0	ND
149	524638.4518245	4571623.8704530	0	0	ND
150	524677.8005908	4571661.5386756	0	0	ND
151	524711.0620243	4571689.3947469	0	0	ND
152	524746.1731758	4571724.7286947	0	0	ND
153	524777.4573168	4571762.6586626	0	0	ND
154	524807.6996694	4571806.4579989	0	0	ND
155	524830.7597496	4571847.3575930	0	0	ND
156	524852.7859616	4571894.2708372	0	0	ND
157	524869.2981253	4571940.1550318	0	0	ND
158	524884.1143153	4571994.7149730	0	0	ND
159	524889.9596808	4572043.1383006	0	0	ND
160	524894.0096004	4572090.2121840	0	0	ND
161	524896.9527836	4572140.1909220	0	0	ND
162	524898.7456277	4572186.2579329	0	0	ND
163	524899.5150511	4572242.6904113	0	0	ND
164	524901.2436967	4572295.2627962	0	0	ND
165	524905.1602780	4572346.9767527	0	0	ND
166	524910.8040101	4572390.5924071	0	0	ND
167	524922.6464224	4572450.2046500	0	0	ND
168	524934.4761446	4572491.4990940	0	0	ND
169	524951.7074271	4572539.5064235	0	0	ND
170	524968.8873800	4572578.0216797	0	0	ND
171	524995.3545452	4572627.6928126	0	0	ND
172	525023.7098132	4572671.0758923	0	0	ND
173	525055.5911783	4572711.4182810	0	0	ND
174	525083.9260184	4572743.5444206	0	0	ND
175	525118.0115075	4572775.7127544	0	0	ND
176	525166.7244646	4572819.0224934	0	0	ND
177	525191.8532788	4572841.1908438	0	0	ND
178	525241.3579786	4572882.8496869	0	0	ND
179	525277.1276680	4572911.7607370	0	0	ND
180	525311.1756511	4572942.2091048	0	0	ND
181	525346.1665846	4572971.0289755	0	0	ND
182	525391.7475028	4573009.1559397	0	0	ND
183	525424.9635637	4573037.8589784	0	0	ND
184	525469.1323304	4573075.0267508	0	0	ND
185	525501.5202860	4573103.3830916	0	0	ND
186	525543.3160110	4573139.1108762	0	0	ND
187	525573.2949750	4573166.7929730	0	0	ND
188	525608.1422554	4573204.8946534	0	0	ND
189	525640.8136585	4573245.1203543	0	0	ND
190	525669.8225659	4573286.5211487	0	0	ND
191	525694.1691972	4573327.7834546	0	0	ND
192	525716.8495129	4573369.1287620	0	0	ND
193	525744.9122599	4573419.7964518	0	0	ND
194	525766.0766611	4573458.8607003	0	0	ND
195	525791.7740011	4573506.0120529	0	0	ND
196	525814.9965984	4573549.9019053	0	0	ND
197	525837.8804331	4573592.4695282	0	0	ND
198	525860.6289369	4573633.0051321	0	0	ND
199	525885.9326306	4573679.8778964	0	0	ND
200	525909.3639388	4573723.6022896	0	0	ND
201	525935.5202220	4573770.6226019	0	0	ND
202	525958.8717572	4573813.0812849	0	0	ND
203	525982.6380484	4573858.8498449	0	0	ND
204	526007.1202444	4573903.2888448	0	0	ND
205	526029.5719616	4573944.3568334	0	0	ND
206	526054.7979348	4573991.2854568	0	0	ND
207	526077.0437286	4574035.9387213	0	0	ND
208	526097.7262363	4574079.9980506	0	0	ND
209	526113.6705946	4574128.8918622	0	0	ND
210	526124.9892892	4574172.3070233	0	0	ND
211	526137.9079148	4574222.2890866	0	0	ND
212	526153.0200937	4574269.6923735	0	0	ND
213	526168.2957793	4574318.1176455	0	0	ND
214	526183.4449532	4574364.4331694	0	0	ND
215	526200.8087011	4574413.9318154	0	0	ND
216	526213.4573855	4574461.9147536	0	0	ND
217	526224.4279181	4574506.4057133	0	0	ND
218	526236.9197114	4574560.6606174	0	0	ND
219	526248.1266275	4574606.8177371	0	0	ND
220	526258.4113222	4574658.0117339	0	0	ND
221	526270.3646819	4574705.9589768	0	0	ND
222	526282.0174217	4574749.0536952	0	0	ND
223	526294.7915382	4574796.7486183	0	0	ND
224	526304.5847578	4574847.1415954	0	0	ND
225	526311.8085265	4574902.1769110	0	0	ND
226	526322.9547497	4574946.3245434	0	0	ND
227	526334.2708453	4574996.6675879	0	0	ND
228	526345.6197807	4575044.8348319	0	0	ND
229	526358.0974324	4575097.8576601	0	0	ND
230	526367.7377110	4575141.7334710	0	0	ND
231	526377.7648713	4575189.6517414	0	0	ND
232	526393.0816945	4575239.6097760	0	0	ND
233	526411.3208667	4575284.4161636	0	0	ND
234	526434.4958007	4575327.2866626	0	0	ND
235	526460.7134904	4575366.3937331	0	0	ND
236	526489.5388006	4575410.9058702	0	0	ND
237	526516.5952651	4575451.6037644	0	0	ND
238	526546.0199690	4575487.6254817	0	0	ND
239	526588.0107712	4575526.6130958	0	0	ND
240	526619.8815865	4575557.1709133	0	0	ND
241	526658.2261886	4575593.0481840	0	0	ND
242	526689.9164875	4575627.0249971	0	0	ND
243	526721.4122349	4575670.5820585	0	0	ND
244	526743.5499834	4575714.7708880	0	0	ND
245	526758.9583014	4575759.3457469	0	0	ND
246	526772.5309756	4575806.9779605	0	0	ND
247	526786.2669803	4575857.9191340	0	0	ND
248	526797.9784775	4575901.8809544	0	0	ND
249	526811.0208829	4575950.2107090	0	0	ND
250	526822.9154587	4575998.8915072	0	0	ND
251	526836.7538133	4576046.8467994	0	0	ND
252	526847.5491289	4576098.5432661	0	0	ND
253	526854.8469452	4576147.9176446	0	0	ND
254	526860.2287310	4576197.2405373	0	0	ND
255	526865.0260536	4576246.2060182	0	0	ND
256	526871.4346053	4576298.3969869	0	0	ND
257	526877.0591901	4576349.8745493	0	0	ND
258	526881.2363078	4576394.5413697	0	0	ND
259	526886.4331451	4576443.9968403	0	0	ND
260	526895.9096723	4576494.5672541	0	0	ND
261	526913.3824007	4576539.0280486	0	0	ND
262	526938.8668943	4576582.1753089	0	0	ND
263	526970.4535976	4576624.4905020	0	0	ND
264	527004.1649382	4576662.3508266	0	0	ND
265	527036.4180346	4576703.0146320	0	0	ND
266	527069.1525082	4576742.3814728	0	0	ND
267	527096.4579981	4576776.9100178	0	0	ND
268	527133.7103473	4576820.6015249	0	0	ND
269	527164.5884296	4576857.1864241	0	0	ND
270	527197.5196380	4576897.2651165	0	0	ND
271	527223.3575711	4576930.1566939	0	0	ND
272	527262.3962366	4576976.7531552	0	0	ND
273	527293.6038100	4577014.3612265	0	0	ND
274	527325.8844912	4577053.5166277	0	0	ND
275	527358.1789599	4577093.3605413	0	0	ND
276	527388.8254884	4577133.0540604	0	0	ND
277	527420.9082809	4577171.1655846	0	0	ND
278	527451.3786918	4577208.5828439	0	0	ND
279	527481.6887411	4577244.0790172	0	0	ND
280	527512.0864354	4577280.6525287	0	0	ND
281	527549.8946346	4577326.4354974	0	0	ND
282	527577.8967083	4577361.4015397	0	0	ND
283	527604.4124307	4577393.3645518	0	0	ND
284	527638.2172422	4577435.6245978	0	0	ND
285	527672.6520950	4577477.0989822	0	0	ND
286	527705.5364687	4577517.0133621	0	0	ND
287	527737.2297088	4577555.4801074	0	0	ND
288	527768.2836436	4577592.5901286	0	0	ND
289	527798.7370656	4577629.1428961	0	0	ND
290	527828.1815707	4577664.7482720	0	0	ND
291	527864.8879114	4577708.8634461	0	0	ND
292	527896.1921334	4577747.9844251	0	0	ND
293	527921.7891091	4577778.8349267	0	0	ND
294	527957.9379279	4577821.8826693	0	0	ND
295	527992.2989701	4577864.1909801	0	0	ND
296	528016.9363344	4577894.2054910	0	0	ND
297	528051.1289221	4577932.3058507	0	0	ND
298	528087.9350984	4577967.2191714	0	0	ND
299	528125.4052374	4577999.0822569	0	0	ND
300	528174.3884507	4578034.5206272	0	0	ND
301	528213.6489279	4578059.6967315	0	0	ND
302	528252.0909156	4578084.4701982	0	0	ND
303	528297.6765513	4578113.5126339	0	0	ND
304	528336.4991198	4578137.0779404	0	0	ND
305	528376.2767189	4578162.3568755	0	0	ND
306	528418.4739408	4578187.0238088	0	0	ND
307	528462.7262907	4578214.4301054	0	0	ND
308	528501.6369542	4578240.8498257	0	0	ND
309	528546.8819180	4578266.6840838	0	0	ND
310	528594.9230701	4578289.7319884	0	0	ND
311	528642.2489834	4578309.5356546	0	0	ND
312	528682.4969925	4578325.3482850	0	0	ND
313	528742.6395924	4578340.3851071	0	0	ND
314	528792.5319796	4578343.5360734	0	0	ND
315	528839.7976861	4578344.6008951	0	0	ND
316	528885.4739734	4578341.4854036	0	0	ND
317	528929.5376354	4578335.8325479	0	0	ND
318	528988.3507533	4578325.4762010	0	0	ND
319	529030.3909096	4578313.3990058	0	0	ND
320	529083.1050132	4578295.0256914	0	0	ND
321	529122.3482556	4578279.6183623	0	0	ND
322	529171.1482129	4578259.1206207	0	0	ND
323	529217.0069229	4578239.9657825	0	0	ND
324	529264.5995042	4578222.3724855	0	0	ND
325	529310.5735605	4578207.9147804	0	0	ND
326	529356.7074709	4578197.4102685	0	0	ND
327	529407.1881255	4578189.7657416	0	0	ND
328	529463.5864867	4578187.4411794	0	0	ND
329	529508.9231112	4578187.9474247	0	0	ND
330	529557.3250402	4578193.7065145	0	0	ND
331	529620.7976038	4578206.3772936	0	0	ND
332	529666.4314490	4578220.0858355	0	0	ND
333	529709.3684919	4578238.6351286	0	0	ND
334	529750.3388801	4578259.3858800	0	0	ND
335	529789.6677265	4578282.6058367	0	0	ND
336	529836.9876740	4578317.3381918	0	0	ND
337	529869.5723326	4578344.9826933	0	0	ND
338	529910.5065795	4578384.3853294	0	0	ND
339	529936.8664254	4578416.2786891	0	0	ND
340	529968.9087206	4578461.6177698	0	0	ND
341	529996.4274019	4578506.4498076	0	0	ND
342	530015.4560605	4578539.0458731	0	0	ND
343	530047.3757846	4578589.4916674	0	0	ND
344	530072.2676714	4578632.1482661	0	0	ND
345	530100.6314951	4578678.6050996	0	0	ND
346	530122.0230307	4578714.0200409	0	0	ND
347	530149.2076670	4578758.2629079	0	0	ND
348	530176.2395190	4578802.9604239	0	0	ND
349	530203.0782009	4578845.7588231	0	0	ND
350	530228.4518345	4578886.7860238	0	0	ND
351	530253.4736277	4578925.8690238	0	0	ND
352	530289.6348062	4578971.3044953	0	0	ND
353	530322.2958444	4579003.5698008	0	0	ND
354	530367.2974338	4579032.9338260	0	0	ND
355	530412.7314025	4579050.8539168	0	0	ND
356	530459.8040830	4579060.9099489	0	0	ND
357	530504.2736162	4579063.4393679	0	0	ND
358	530555.1696373	4579059.3239077	0	0	ND
359	530602.7844762	4579051.8421900	0	0	ND
360	530653.5031462	4579044.2073752	0	0	ND
361	530705.9407689	4579035.5810235	0	0	ND
362	530754.1430072	4579027.7253202	0	0	ND
363	530806.1747191	4579018.2320231	0	0	ND
364	530855.5437502	4579009.4493906	0	0	ND
365	530901.7214407	4579001.7747834	0	0	ND
366	530955.1211172	4578993.2542446	0	0	ND
367	530999.3137594	4578986.2712024	0	0	ND
368	531060.8560580	4578976.8092857	0	0	ND
369	531107.9718331	4578966.9862408	0	0	ND
370	531160.6337436	4578958.9858346	0	0	ND
371	531194.9178816	4578953.3269440	0	0	ND
372	531245.6565986	4578943.2983381	0	0	ND
373	531296.6758414	4578936.1355828	0	0	ND
374	531345.4001798	4578931.6499222	0	0	ND
375	531395.2204745	4578932.9201098	0	0	ND
376	531458.4365520	4578940.8321556	0	0	ND
377	531504.1245188	4578949.8786932	0	0	ND
378	531548.6723690	4578963.3391115	0	0	ND
379	531591.4122103	4578980.9107303	0	0	ND
380	531645.0959260	4579005.2914026	0	0	ND
381	531684.8965253	4579023.5390700	0	0	ND
382	531723.8013992	4579041.9162626	0	0	ND
383	531774.8032452	4579065.4091249	0	0	ND
384	531823.4570386	4579088.3147469	0	0	ND
385	531859.3658019	4579105.0364474	0	0	ND
386	531905.7722531	4579125.3349113	0	0	ND
387	531950.3128204	4579145.7364731	0	0	ND
388	532005.3779644	4579171.1584064	0	0	ND
389	532046.8849602	4579190.8588621	0	0	ND
390	532086.8021612	4579208.7651173	0	0	ND
391	532136.7527640	4579231.1457131	0	0	ND
392	532183.4205535	4579252.5129148	0	0	ND
393	532227.4079119	4579272.8360297	0	0	ND
394	532269.6768021	4579292.0970858	0	0	ND
395	532317.5446667	4579314.2587367	0	0	ND
396	532359.4028656	4579333.6073068	0	0	ND
397	532406.5989147	4579356.2550385	0	0	ND
398	532452.7746959	4579376.9445786	0	0	ND
399	532497.9933870	4579398.3850565	0	0	ND
400	532545.6510814	4579418.6155564	0	0	ND
401	532587.0810593	4579436.2094320	0	0	ND
402	532636.6939554	4579460.4682170	0	0	ND
403	532675.3563468	4579483.3568617	0	0	ND
404	532716.4781334	4579517.2033024	0	0	ND
405	532752.6041564	4579557.1223664	0	0	ND
406	532780.2910503	4579595.1827433	0	0	ND
407	532805.7595973	4579635.4757815	0	0	ND
408	532832.2463819	4579678.0161137	0	0	ND
409	532858.5638787	4579720.9332468	0	0	ND
410	532884.4918294	4579766.6908071	0	0	ND
411	532907.5849765	4579804.9306981	0	0	ND
412	532939.0989303	4579848.8486996	0	0	ND
413	532974.2429455	4579892.5835200	0	0	ND
414	533007.0038407	4579926.9598439	0	0	ND
415	533041.5008957	4579958.3356105	0	0	ND
416	533078.5622086	4579986.6813167	0	0	ND
417	533119.6128741	4580013.0915008	0	0	ND
418	533162.9835682	4580036.8480703	0	0	ND
419	533208.1600948	4580057.0161484	0	0	ND
420	533255.7746553	4580072.5217803	0	0	ND
421	533304.8354196	4580084.4706499	0	0	ND
422	533353.1751195	4580093.1525664	0	0	ND
423	533413.0887373	4580096.4481930	0	0	ND
424	533461.2044396	4580095.6376421	0	0	ND
425	533507.5488432	4580092.6654467	0	0	ND
426	533563.2731329	4580083.1979254	0	0	ND
427	533605.9700794	4580071.4944484	0	0	ND
428	533653.8123081	4580053.9754845	0	0	ND
429	533700.6208204	4580032.1999852	0	0	ND
430	533744.5440253	4580008.7016561	0	0	ND
431	533790.3965690	4579984.0135735	0	0	ND
432	533830.4167138	4579961.8964140	0	0	ND
433	533882.6108611	4579933.2529081	0	0	ND
434	533926.4287773	4579909.2777962	0	0	ND
435	533972.5194850	4579885.7909804	0	0	ND
436	534010.3042503	4579869.7704002	0	0	ND
437	534065.3373564	4579851.2886945	0	0	ND
438	534110.1981492	4579840.5308991	0	0	ND
439	534156.2661736	4579832.7321848	0	0	ND
440	534204.7838610	4579828.6644711	0	0	ND
441	534267.5545509	4579829.4937820	0	0	ND
442	534313.0590928	4579834.7825949	0	0	ND
443	534356.2417942	4579842.9249939	0	0	ND
444	534412.9702604	4579858.6590576	0	0	ND
445	534454.0819035	4579873.1536300	0	0	ND
446	534506.9777744	4579896.2974281	0	0	ND
447	534545.8286408	4579913.0354621	0	0	ND
448	534597.9417894	4579935.3435553	0	0	ND
449	534637.1566733	4579951.0735436	0	0	ND
450	534687.5596575	4579972.3749417	0	0	ND
451	534737.9489208	4579992.9883071	0	0	ND
452	534773.9940416	4580008.6261420	0	0	ND
453	534822.4530217	4580028.8089681	0	0	ND
454	534869.9014352	4580048.6542019	0	0	ND
455	534916.6979349	4580068.3633862	0	0	ND
456	534963.0264025	4580087.9595991	0	0	ND
457	535008.0690631	4580107.0725175	0	0	ND
458	535051.5795943	4580128.2210724	0	0	ND
459	535093.4114204	4580150.5829815	0	0	ND
460	535142.7713356	4580181.2081847	0	0	ND
461	535180.7169228	4580204.6619640	0	0	ND
462	535219.1830155	4580229.3729969	0	0	ND
463	535266.0383319	4580258.9099957	0	0	ND
464	535308.4915234	4580285.6170604	0	0	ND
465	535349.3999102	4580310.0742462	0	0	ND
466	535394.6340238	4580339.1601068	0	0	ND
467	535432.9353369	4580363.0721483	0	0	ND
468	535476.2624840	4580390.3728905	0	0	ND
469	535517.6376720	4580416.6096437	0	0	ND
470	535562.7718452	4580445.3408203	0	0	ND
471	535607.0969149	4580473.5798214	0	0	ND
472	535645.3353382	4580498.0922041	0	0	ND
473	535686.2913540	4580524.2945709	0	0	ND
474	535729.9906479	4580552.0538716	0	0	ND
475	535776.3992734	4580581.4588049	0	0	ND
476	535812.6591643	4580605.0630608	0	0	ND
477	535863.0013099	4580637.0636562	0	0	ND
478	535901.2064878	4580661.1886803	0	0	ND
479	535939.9118719	4580685.5717356	0	0	ND
480	535989.5789919	4580716.8815562	0	0	ND
481	536026.3323107	4580740.2006998	0	0	ND
482	536073.8138657	4580770.2901281	0	0	ND
483	536120.1612865	4580799.6747954	0	0	ND
484	536153.5200403	4580821.0570346	0	0	ND
485	536198.3657204	4580849.6242749	0	0	ND
486	536241.6534843	4580876.9627875	0	0	ND
487	536284.6996521	4580904.0561100	0	0	ND
488	536327.3798055	4580930.7037783	0	0	ND
489	536368.3557364	4580956.9656823	0	0	ND
490	536408.4647606	4580982.6239592	0	0	ND
491	536448.0152204	4581007.8910830	0	0	ND
492	536495.7504844	4581038.3842763	0	0	ND
493	536532.4322643	4581061.9832251	0	0	ND
494	536576.1912651	4581089.8923518	0	0	ND
495	536618.5257620	4581116.6732468	0	0	ND
496	536658.2524904	4581141.5205543	0	0	ND
497	536705.3932830	4581171.8234138	0	0	ND
498	536745.7085776	4581197.5623520	0	0	ND
499	536787.6151068	4581224.3975937	0	0	ND
500	536823.8192453	4581247.8290912	0	0	ND
501	536876.0782206	4581280.9790041	0	0	ND
502	536909.7983545	4581302.7774051	0	0	ND
503	536959.0296958	4581334.2805109	0	0	ND
504	536998.0517786	4581359.1150211	0	0	ND
505	537039.2906635	4581385.3377267	0	0	ND
506	537082.8205319	4581413.1488825	0	0	ND
507	537127.0834668	4581441.4303458	0	0	ND
508	537171.9865669	4581470.3592862	0	0	ND
509	537202.3064585	4581489.6325753	0	0	ND
510	537245.8082271	4581517.7887480	0	0	ND
511	537289.4031737	4581545.6459116	0	0	ND
512	537332.1478160	4581572.9438603	0	0	ND
513	537374.5252247	4581600.0514374	0	0	ND
514	537415.9524863	4581626.5104428	0	0	ND
